algorytm,reprezentacja,rozmiar,gestosc,powtorzenie,czas(ms),koszt
Prim,Matrix,800,0.99,39,677.809,799
Prim,List,800,0.99,39,54.93,799
Kruskal,Matrix,800,0.99,39,27.17,799
Kruskal,List,800,0.99,39,54.872,799
Dijkstra,Matrix,800,0.99,39,1151.13,2872
Dijkstra,List,800,0.99,39,46.756,2552
BellmanFord,Matrix,800,0.99,39,1375.14,2872
BellmanFord,List,800,0.99,39,1357.43,2552
Prim,Matrix,800,0.99,40,670.48,799
Prim,List,800,0.99,40,57.479,799
Kruskal,Matrix,800,0.99,40,26.666,799
Kruskal,List,800,0.99,40,69.362,799
Dijkstra,Matrix,800,0.99,40,1118.25,2678
Dijkstra,List,800,0.99,40,58.923,2572
BellmanFord,Matrix,800,0.99,40,1344.03,2678
BellmanFord,List,800,0.99,40,1362.27,2572
Prim,Matrix,800,0.99,41,655.232,800
Prim,List,800,0.99,41,64.104,799
Kruskal,Matrix,800,0.99,41,27.176,800
Kruskal,List,800,0.99,41,50.965,799
Dijkstra,Matrix,800,0.99,41,1113.99,2741
Dijkstra,List,800,0.99,41,44.016,2665
BellmanFord,Matrix,800,0.99,41,1358.76,2741
BellmanFord,List,800,0.99,41,1365.64,2665
Prim,Matrix,800,0.99,42,661.968,799
Prim,List,800,0.99,42,54.147,799
Kruskal,Matrix,800,0.99,42,27.762,799
Kruskal,List,800,0.99,42,71.604,799
Dijkstra,Matrix,800,0.99,42,1108.61,2546
Dijkstra,List,800,0.99,42,38.67,2645
BellmanFord,Matrix,800,0.99,42,1340.28,2546
BellmanFord,List,800,0.99,42,1415.66,2645
Prim,Matrix,800,0.99,43,673.587,799
Prim,List,800,0.99,43,44.979,799
Kruskal,Matrix,800,0.99,43,28.683,799
Kruskal,List,800,0.99,43,59.807,799
Dijkstra,Matrix,800,0.99,43,1118.75,2681
Dijkstra,List,800,0.99,43,44.972,2556
BellmanFord,Matrix,800,0.99,43,1346.73,2681
BellmanFord,List,800,0.99,43,1349.78,2556
Prim,Matrix,800,0.99,44,675.742,799
Prim,List,800,0.99,44,49.804,799
Kruskal,Matrix,800,0.99,44,26.462,799
Kruskal,List,800,0.99,44,59.575,799
Dijkstra,Matrix,800,0.99,44,1115.2,2592
Dijkstra,List,800,0.99,44,37.032,2529
BellmanFord,Matrix,800,0.99,44,1337.31,2592
BellmanFord,List,800,0.99,44,1389.9,2529
Prim,Matrix,800,0.99,45,664.921,799
Prim,List,800,0.99,45,45.601,800
Kruskal,Matrix,800,0.99,45,26.808,799
Kruskal,List,800,0.99,45,66.85,800
Dijkstra,Matrix,800,0.99,45,1134.38,2680
Dijkstra,List,800,0.99,45,39.552,2709
BellmanFord,Matrix,800,0.99,45,1352.71,2680
BellmanFord,List,800,0.99,45,1429.5,2709
Prim,Matrix,800,0.99,46,742.325,800
Prim,List,800,0.99,46,57.092,799
Kruskal,Matrix,800,0.99,46,26.78,800
Kruskal,List,800,0.99,46,57.938,799
Dijkstra,Matrix,800,0.99,46,1153.54,2717
Dijkstra,List,800,0.99,46,59.695,2531
BellmanFord,Matrix,800,0.99,46,1380.36,2717
BellmanFord,List,800,0.99,46,1373.7,2531
Prim,Matrix,800,0.99,47,676.96,800
Prim,List,800,0.99,47,63.009,799
Kruskal,Matrix,800,0.99,47,28.06,800
Kruskal,List,800,0.99,47,70.689,799
Dijkstra,Matrix,800,0.99,47,1129.93,2680
Dijkstra,List,800,0.99,47,36.44,2553
BellmanFord,Matrix,800,0.99,47,1353.44,2680
BellmanFord,List,800,0.99,47,1397.24,2553
Prim,Matrix,800,0.99,48,722.127,800
Prim,List,800,0.99,48,61.908,799
Kruskal,Matrix,800,0.99,48,27.881,800
Kruskal,List,800,0.99,48,73.899,799
Dijkstra,Matrix,800,0.99,48,1118.19,2472
Dijkstra,List,800,0.99,48,53.931,2840
BellmanFord,Matrix,800,0.99,48,1343.69,2472
BellmanFord,List,800,0.99,48,1382.42,2840
Prim,Matrix,800,0.99,49,650.791,800
Prim,List,800,0.99,49,48.763,800
Kruskal,Matrix,800,0.99,49,26.473,800
Kruskal,List,800,0.99,49,73.738,800
Dijkstra,Matrix,800,0.99,49,1126.1,2533
Dijkstra,List,800,0.99,49,45.678,2661
BellmanFord,Matrix,800,0.99,49,1355.42,2533
BellmanFord,List,800,0.99,49,1379.29,2661
Prim,Matrix,1000,0.25,0,321.265,2847
Prim,List,1000,0.25,0,16.239,2765
Kruskal,Matrix,1000,0.25,0,9.995,2847
Kruskal,List,1000,0.25,0,17.101,2765
Dijkstra,Matrix,1000,0.25,0,551.39,5431
Dijkstra,List,1000,0.25,0,14.997,5577
BellmanFord,Matrix,1000,0.25,0,658.026,5431
BellmanFord,List,1000,0.25,0,714.665,5577
Prim,Matrix,1000,0.25,1,319.417,2597
Prim,List,1000,0.25,1,25.518,2792
Kruskal,Matrix,1000,0.25,1,11.588,2597
Kruskal,List,1000,0.25,1,23.591,2792
Dijkstra,Matrix,1000,0.25,1,549.99,5390530
Dijkstra,List,1000,0.25,1,13.803,7230262
BellmanFord,Matrix,1000,0.25,1,636.539,5390530
BellmanFord,List,1000,0.25,1,654.584,7230262
Prim,Matrix,1000,0.25,2,320.897,2869
Prim,List,1000,0.25,2,20.978,2780
Kruskal,Matrix,1000,0.25,2,10.051,2869
Kruskal,List,1000,0.25,2,23.717,2780
Dijkstra,Matrix,1000,0.25,2,562.997,12792
Dijkstra,List,1000,0.25,2,25.102,7028
BellmanFord,Matrix,1000,0.25,2,666.167,12792
BellmanFord,List,1000,0.25,2,675.578,7028
Prim,Matrix,1000,0.25,3,336.165,3149
Prim,List,1000,0.25,3,23.335,3271
Kruskal,Matrix,1000,0.25,3,9.748,3149
Kruskal,List,1000,0.25,3,17.324,3271
Dijkstra,Matrix,1000,0.25,3,957.139,4514
Dijkstra,List,1000,0.25,3,14.052,4810
BellmanFord,Matrix,1000,0.25,3,1005.49,4514
BellmanFord,List,1000,0.25,3,1013.32,4810
Prim,Matrix,1000,0.25,4,539.421,3028
Prim,List,1000,0.25,4,13.218,2701
Kruskal,Matrix,1000,0.25,4,14.035,3028
Kruskal,List,1000,0.25,4,22.039,2701
Dijkstra,Matrix,1000,0.25,4,963.174,4560
Dijkstra,List,1000,0.25,4,13.37,4517
BellmanFord,Matrix,1000,0.25,4,1011.54,4560
BellmanFord,List,1000,0.25,4,1012.56,4517
Prim,Matrix,1000,0.25,5,527.449,2718
Prim,List,1000,0.25,5,13.375,2589
Kruskal,Matrix,1000,0.25,5,15.548,2718
Kruskal,List,1000,0.25,5,24.861,2589
Dijkstra,Matrix,1000,0.25,5,964.845,4929
Dijkstra,List,1000,0.25,5,15.333,4871
BellmanFord,Matrix,1000,0.25,5,1018.32,4929
BellmanFord,List,1000,0.25,5,1062.98,4871
Prim,Matrix,1000,0.25,6,547.258,2671
Prim,List,1000,0.25,6,23.65,2970
Kruskal,Matrix,1000,0.25,6,15.073,2671
Kruskal,List,1000,0.25,6,31.304,2970
Dijkstra,Matrix,1000,0.25,6,970.036,5826496
Dijkstra,List,1000,0.25,6,23.188,6135782
BellmanFord,Matrix,1000,0.25,6,1001.24,5826496
BellmanFord,List,1000,0.25,6,975.35,6135782
Prim,Matrix,1000,0.25,7,552.65,2785
Prim,List,1000,0.25,7,21.803,2720
Kruskal,Matrix,1000,0.25,7,14.985,2785
Kruskal,List,1000,0.25,7,31.7,2720
Dijkstra,Matrix,1000,0.25,7,954.459,769340
Dijkstra,List,1000,0.25,7,16.324,458648
BellmanFord,Matrix,1000,0.25,7,1061.04,769340
BellmanFord,List,1000,0.25,7,1042.66,458648
Prim,Matrix,1000,0.25,8,551.996,2980
Prim,List,1000,0.25,8,16.077,2837
Kruskal,Matrix,1000,0.25,8,15.254,2980
Kruskal,List,1000,0.25,8,23.698,2837
Dijkstra,Matrix,1000,0.25,8,971.471,289567
Dijkstra,List,1000,0.25,8,16.353,245999
BellmanFord,Matrix,1000,0.25,8,1052.8,289567
BellmanFord,List,1000,0.25,8,1014.67,245999
Prim,Matrix,1000,0.25,9,529.943,2830
Prim,List,1000,0.25,9,16.99,2660
Kruskal,Matrix,1000,0.25,9,16.073,2830
Kruskal,List,1000,0.25,9,25.454,2660
Dijkstra,Matrix,1000,0.25,9,959.659,13569
Dijkstra,List,1000,0.25,9,22.642,5708
BellmanFord,Matrix,1000,0.25,9,1037.58,13569
BellmanFord,List,1000,0.25,9,1028.45,5708
Prim,Matrix,1000,0.25,10,548.373,2873
Prim,List,1000,0.25,10,13.244,3039
Kruskal,Matrix,1000,0.25,10,15.785,2873
Kruskal,List,1000,0.25,10,23.459,3039
Dijkstra,Matrix,1000,0.25,10,1055.87,1944847
Dijkstra,List,1000,0.25,10,13.441,213927
BellmanFord,Matrix,1000,0.25,10,1015.05,1944847
BellmanFord,List,1000,0.25,10,1027.34,213927
Prim,Matrix,1000,0.25,11,567.847,2606
Prim,List,1000,0.25,11,14.603,2912
Kruskal,Matrix,1000,0.25,11,14.82,2606
Kruskal,List,1000,0.25,11,22.997,2912
Dijkstra,Matrix,1000,0.25,11,997.235,59962
Dijkstra,List,1000,0.25,11,14.065,58671
BellmanFord,Matrix,1000,0.25,11,1120.88,59962
BellmanFord,List,1000,0.25,11,1028.84,58671
Prim,Matrix,1000,0.25,12,556.256,3059
Prim,List,1000,0.25,12,14.144,2865
Kruskal,Matrix,1000,0.25,12,14.358,3059
Kruskal,List,1000,0.25,12,24.856,2865
Dijkstra,Matrix,1000,0.25,12,983.285,245338
Dijkstra,List,1000,0.25,12,12.529,32061
BellmanFord,Matrix,1000,0.25,12,1018.73,245338
BellmanFord,List,1000,0.25,12,1013.99,32061
Prim,Matrix,1000,0.25,13,537.077,2723
Prim,List,1000,0.25,13,14.383,2770
Kruskal,Matrix,1000,0.25,13,14.791,2723
Kruskal,List,1000,0.25,13,24.417,2770
Dijkstra,Matrix,1000,0.25,13,964.427,5406
Dijkstra,List,1000,0.25,13,13.558,5692
BellmanFord,Matrix,1000,0.25,13,1016.77,5406
BellmanFord,List,1000,0.25,13,1014.73,5692
Prim,Matrix,1000,0.25,14,572.337,2665
Prim,List,1000,0.25,14,13.724,2864
Kruskal,Matrix,1000,0.25,14,14.926,2665
Kruskal,List,1000,0.25,14,25.017,2864
Dijkstra,Matrix,1000,0.25,14,961.621,4765149
Dijkstra,List,1000,0.25,14,13.396,8486671
BellmanFord,Matrix,1000,0.25,14,976.769,4765149
BellmanFord,List,1000,0.25,14,1025.74,8486671
Prim,Matrix,1000,0.25,15,574.496,2956
Prim,List,1000,0.25,15,17.488,3063
Kruskal,Matrix,1000,0.25,15,16.008,2956
Kruskal,List,1000,0.25,15,23.872,3063
Dijkstra,Matrix,1000,0.25,15,957.313,9817
Dijkstra,List,1000,0.25,15,18.601,6604
BellmanFord,Matrix,1000,0.25,15,1008.56,9817
BellmanFord,List,1000,0.25,15,1023.24,6604
Prim,Matrix,1000,0.25,16,526.387,2793
Prim,List,1000,0.25,16,14.138,2715
Kruskal,Matrix,1000,0.25,16,15.166,2793
Kruskal,List,1000,0.25,16,24.624,2715
Dijkstra,Matrix,1000,0.25,16,948.45,13798113
Dijkstra,List,1000,0.25,16,12.523,15037348
BellmanFord,Matrix,1000,0.25,16,933.191,13798113
BellmanFord,List,1000,0.25,16,928.274,15037348
Prim,Matrix,1000,0.25,17,546.257,2475
Prim,List,1000,0.25,17,14.196,3020
Kruskal,Matrix,1000,0.25,17,14.37,2475
Kruskal,List,1000,0.25,17,22.99,3020
Dijkstra,Matrix,1000,0.25,17,952.778,274530
Dijkstra,List,1000,0.25,17,11.827,269978
BellmanFord,Matrix,1000,0.25,17,1005.47,274530
BellmanFord,List,1000,0.25,17,1025.23,269978
Prim,Matrix,1000,0.25,18,559.336,2919
Prim,List,1000,0.25,18,14.674,3186
Kruskal,Matrix,1000,0.25,18,14.823,2919
Kruskal,List,1000,0.25,18,23.709,3186
Dijkstra,Matrix,1000,0.25,18,989.219,4554
Dijkstra,List,1000,0.25,18,16.839,4856
BellmanFord,Matrix,1000,0.25,18,1022.28,4554
BellmanFord,List,1000,0.25,18,1014.2,4856
Prim,Matrix,1000,0.25,19,545.414,2880
Prim,List,1000,0.25,19,13.952,2888
Kruskal,Matrix,1000,0.25,19,14.849,2880
Kruskal,List,1000,0.25,19,22.148,2888
Dijkstra,Matrix,1000,0.25,19,959.381,2685315
Dijkstra,List,1000,0.25,19,12.823,2481824
BellmanFord,Matrix,1000,0.25,19,998.575,2685315
BellmanFord,List,1000,0.25,19,997.991,2481824
Prim,Matrix,1000,0.25,20,560.932,2814
Prim,List,1000,0.25,20,16.432,2811
Kruskal,Matrix,1000,0.25,20,21.668,2814
Kruskal,List,1000,0.25,20,25.308,2811
Dijkstra,Matrix,1000,0.25,20,995.997,4428
Dijkstra,List,1000,0.25,20,13.168,5063
BellmanFord,Matrix,1000,0.25,20,1008.46,4428
BellmanFord,List,1000,0.25,20,1030.4,5063
Prim,Matrix,1000,0.25,21,584.36,3002
Prim,List,1000,0.25,21,13.573,3089
Kruskal,Matrix,1000,0.25,21,15.054,3002
Kruskal,List,1000,0.25,21,23.961,3089
Dijkstra,Matrix,1000,0.25,21,1016.82,4481
Dijkstra,List,1000,0.25,21,17.132,5219
BellmanFord,Matrix,1000,0.25,21,1054.73,4481
BellmanFord,List,1000,0.25,21,1077.75,5219
Prim,Matrix,1000,0.25,22,536.122,2938
Prim,List,1000,0.25,22,15.994,2960
Kruskal,Matrix,1000,0.25,22,15.563,2938
Kruskal,List,1000,0.25,22,25.065,2960
Dijkstra,Matrix,1000,0.25,22,967.381,5557626
Dijkstra,List,1000,0.25,22,13.988,5295165
BellmanFord,Matrix,1000,0.25,22,981.501,5557626
BellmanFord,List,1000,0.25,22,981.866,5295165
Prim,Matrix,1000,0.25,23,532.063,2720
Prim,List,1000,0.25,23,14.474,2917
Kruskal,Matrix,1000,0.25,23,15.437,2720
Kruskal,List,1000,0.25,23,24.823,2917
Dijkstra,Matrix,1000,0.25,23,989.497,6384104
Dijkstra,List,1000,0.25,23,14.451,7595541
BellmanFord,Matrix,1000,0.25,23,984.329,6384104
BellmanFord,List,1000,0.25,23,974.653,7595541
Prim,Matrix,1000,0.25,24,550.593,3051
Prim,List,1000,0.25,24,14.921,3069
Kruskal,Matrix,1000,0.25,24,14.288,3051
Kruskal,List,1000,0.25,24,23.743,3069
Dijkstra,Matrix,1000,0.25,24,949.999,3217324
Dijkstra,List,1000,0.25,24,14.728,1881090
BellmanFord,Matrix,1000,0.25,24,1011.05,3217324
BellmanFord,List,1000,0.25,24,1019.41,1881090
Prim,Matrix,1000,0.25,25,559.466,2699
Prim,List,1000,0.25,25,14.017,2751
Kruskal,Matrix,1000,0.25,25,19.943,2699
Kruskal,List,1000,0.25,25,24.339,2751
Dijkstra,Matrix,1000,0.25,25,995.411,7755061
Dijkstra,List,1000,0.25,25,11.623,7769695
BellmanFord,Matrix,1000,0.25,25,967.017,7755061
BellmanFord,List,1000,0.25,25,975.987,7769695
Prim,Matrix,1000,0.25,26,530.705,2831
Prim,List,1000,0.25,26,13.843,2867
Kruskal,Matrix,1000,0.25,26,15.511,2831
Kruskal,List,1000,0.25,26,24.333,2867
Dijkstra,Matrix,1000,0.25,26,996.08,9743
Dijkstra,List,1000,0.25,26,16.133,7345
BellmanFord,Matrix,1000,0.25,26,1024.72,9743
BellmanFord,List,1000,0.25,26,1036.94,7345
Prim,Matrix,1000,0.25,27,538.711,2842
Prim,List,1000,0.25,27,13.751,2852
Kruskal,Matrix,1000,0.25,27,14.536,2842
Kruskal,List,1000,0.25,27,27.255,2852
Dijkstra,Matrix,1000,0.25,27,962.805,1989420
Dijkstra,List,1000,0.25,27,12.808,49401
BellmanFord,Matrix,1000,0.25,27,1011.3,1989420
BellmanFord,List,1000,0.25,27,1025.2,49401
Prim,Matrix,1000,0.25,28,564.281,2796
Prim,List,1000,0.25,28,14.158,3069
Kruskal,Matrix,1000,0.25,28,14.06,2796
Kruskal,List,1000,0.25,28,26.426,3069
Dijkstra,Matrix,1000,0.25,28,944.386,4361
Dijkstra,List,1000,0.25,28,13.217,4553
BellmanFord,Matrix,1000,0.25,28,1090.68,4361
BellmanFord,List,1000,0.25,28,1031.49,4553
Prim,Matrix,1000,0.25,29,535.923,2903
Prim,List,1000,0.25,29,13.811,2836
Kruskal,Matrix,1000,0.25,29,14.965,2903
Kruskal,List,1000,0.25,29,22.827,2836
Dijkstra,Matrix,1000,0.25,29,954.615,2569305
Dijkstra,List,1000,0.25,29,14.368,3283880
BellmanFord,Matrix,1000,0.25,29,1020.75,2569305
BellmanFord,List,1000,0.25,29,998.836,3283880
Prim,Matrix,1000,0.25,30,527.448,3196
Prim,List,1000,0.25,30,12.46,2867
Kruskal,Matrix,1000,0.25,30,14.914,3196
Kruskal,List,1000,0.25,30,23.821,2867
Dijkstra,Matrix,1000,0.25,30,954.671,4467
Dijkstra,List,1000,0.25,30,12.485,5167
BellmanFord,Matrix,1000,0.25,30,1018.84,4467
BellmanFord,List,1000,0.25,30,1016.21,5167
Prim,Matrix,1000,0.25,31,536.234,2816
Prim,List,1000,0.25,31,13.303,2745
Kruskal,Matrix,1000,0.25,31,14.996,2816
Kruskal,List,1000,0.25,31,24.968,2745
Dijkstra,Matrix,1000,0.25,31,964.248,772146
Dijkstra,List,1000,0.25,31,12.234,658927
BellmanFord,Matrix,1000,0.25,31,1008.48,772146
BellmanFord,List,1000,0.25,31,1018.07,658927
Prim,Matrix,1000,0.25,32,549.846,3116
Prim,List,1000,0.25,32,13.922,3106
Kruskal,Matrix,1000,0.25,32,15.308,3116
Kruskal,List,1000,0.25,32,24.085,3106
Dijkstra,Matrix,1000,0.25,32,947.624,173774
Dijkstra,List,1000,0.25,32,12.328,146536
BellmanFord,Matrix,1000,0.25,32,1009.67,173774
BellmanFord,List,1000,0.25,32,1020.87,146536
Prim,Matrix,1000,0.25,33,541.362,2862
Prim,List,1000,0.25,33,15.815,2814
Kruskal,Matrix,1000,0.25,33,20.738,2862
Kruskal,List,1000,0.25,33,33.674,2814
Dijkstra,Matrix,1000,0.25,33,958.109,6579
Dijkstra,List,1000,0.25,33,14.45,6923
BellmanFord,Matrix,1000,0.25,33,1007.68,6579
BellmanFord,List,1000,0.25,33,1011.78,6923
Prim,Matrix,1000,0.25,34,552.269,3046
Prim,List,1000,0.25,34,14.326,2986
Kruskal,Matrix,1000,0.25,34,15.102,3046
Kruskal,List,1000,0.25,34,24.561,2986
Dijkstra,Matrix,1000,0.25,34,945.457,4910
Dijkstra,List,1000,0.25,34,12.224,4299
BellmanFord,Matrix,1000,0.25,34,1004.5,4910
BellmanFord,List,1000,0.25,34,1017.65,4299
Prim,Matrix,1000,0.25,35,546.874,2800
Prim,List,1000,0.25,35,14.602,2578
Kruskal,Matrix,1000,0.25,35,14.732,2800
Kruskal,List,1000,0.25,35,23.74,2578
Dijkstra,Matrix,1000,0.25,35,957.74,5154
Dijkstra,List,1000,0.25,35,14.419,4186
BellmanFord,Matrix,1000,0.25,35,1007.12,5154
BellmanFord,List,1000,0.25,35,1019.79,4186
Prim,Matrix,1000,0.25,36,531.822,2512
Prim,List,1000,0.25,36,17.017,2546
Kruskal,Matrix,1000,0.25,36,14.94,2512
Kruskal,List,1000,0.25,36,26.419,2546
Dijkstra,Matrix,1000,0.25,36,950.615,7981723
Dijkstra,List,1000,0.25,36,12.828,5434051
BellmanFord,Matrix,1000,0.25,36,944.645,7981723
BellmanFord,List,1000,0.25,36,977.489,5434051
Prim,Matrix,1000,0.25,37,535.6,2846
Prim,List,1000,0.25,37,13.885,2677
Kruskal,Matrix,1000,0.25,37,14.682,2846
Kruskal,List,1000,0.25,37,23.35,2677
Dijkstra,Matrix,1000,0.25,37,937.438,7870734
Dijkstra,List,1000,0.25,37,12.662,7153871
BellmanFord,Matrix,1000,0.25,37,944.767,7870734
BellmanFord,List,1000,0.25,37,962.997,7153871
Prim,Matrix,1000,0.25,38,530.045,3047
Prim,List,1000,0.25,38,13.585,2677
Kruskal,Matrix,1000,0.25,38,15.032,3047
Kruskal,List,1000,0.25,38,23.141,2677
Dijkstra,Matrix,1000,0.25,38,990.822,6832594
Dijkstra,List,1000,0.25,38,13.985,5288878
BellmanFord,Matrix,1000,0.25,38,958.465,6832594
BellmanFord,List,1000,0.25,38,979.681,5288878
Prim,Matrix,1000,0.25,39,527.75,2820
Prim,List,1000,0.25,39,15.146,2678
Kruskal,Matrix,1000,0.25,39,14.933,2820
Kruskal,List,1000,0.25,39,23.687,2678
Dijkstra,Matrix,1000,0.25,39,966.667,14673
Dijkstra,List,1000,0.25,39,20.05,41054
BellmanFord,Matrix,1000,0.25,39,1016.8,14673
BellmanFord,List,1000,0.25,39,1014.55,41054
Prim,Matrix,1000,0.25,40,531.26,2717
Prim,List,1000,0.25,40,15.281,2694
Kruskal,Matrix,1000,0.25,40,14.23,2717
Kruskal,List,1000,0.25,40,23.649,2694
Dijkstra,Matrix,1000,0.25,40,940.761,125005
Dijkstra,List,1000,0.25,40,17.467,144107
BellmanFord,Matrix,1000,0.25,40,1013.16,125005
BellmanFord,List,1000,0.25,40,1021.66,144107
Prim,Matrix,1000,0.25,41,547.454,2681
Prim,List,1000,0.25,41,15.653,2825
Kruskal,Matrix,1000,0.25,41,15.741,2681
Kruskal,List,1000,0.25,41,23.955,2825
Dijkstra,Matrix,1000,0.25,41,939.895,27173
Dijkstra,List,1000,0.25,41,13.99,26109
BellmanFord,Matrix,1000,0.25,41,1015.88,27173
BellmanFord,List,1000,0.25,41,1015.83,26109
Prim,Matrix,1000,0.25,42,536.264,2930
Prim,List,1000,0.25,42,14.425,2476
Kruskal,Matrix,1000,0.25,42,14.728,2930
Kruskal,List,1000,0.25,42,33.038,2476
Dijkstra,Matrix,1000,0.25,42,959.833,5650
Dijkstra,List,1000,0.25,42,13.867,6017
BellmanFord,Matrix,1000,0.25,42,1004.04,5650
BellmanFord,List,1000,0.25,42,1030.35,6017
Prim,Matrix,1000,0.25,43,524.884,2980
Prim,List,1000,0.25,43,14.064,2564
Kruskal,Matrix,1000,0.25,43,14.571,2980
Kruskal,List,1000,0.25,43,22.914,2564
Dijkstra,Matrix,1000,0.25,43,957.896,4563
Dijkstra,List,1000,0.25,43,14.261,3944
BellmanFord,Matrix,1000,0.25,43,1011.68,4563
BellmanFord,List,1000,0.25,43,1013.97,3944
Prim,Matrix,1000,0.25,44,540.264,2755
Prim,List,1000,0.25,44,13.29,2682
Kruskal,Matrix,1000,0.25,44,14.632,2755
Kruskal,List,1000,0.25,44,24.672,2682
Dijkstra,Matrix,1000,0.25,44,945.673,9919
Dijkstra,List,1000,0.25,44,13.38,6594
BellmanFord,Matrix,1000,0.25,44,1003.19,9919
BellmanFord,List,1000,0.25,44,1023.9,6594
Prim,Matrix,1000,0.25,45,606.975,2682
Prim,List,1000,0.25,45,13.626,2571
Kruskal,Matrix,1000,0.25,45,15.446,2682
Kruskal,List,1000,0.25,45,22.191,2571
Dijkstra,Matrix,1000,0.25,45,951.55,17598214
Dijkstra,List,1000,0.25,45,12.899,15757210
BellmanFord,Matrix,1000,0.25,45,879.847,17598214
BellmanFord,List,1000,0.25,45,899.251,15757210
Prim,Matrix,1000,0.25,46,548.292,2795
Prim,List,1000,0.25,46,13.07,2924
Kruskal,Matrix,1000,0.25,46,14.597,2795
Kruskal,List,1000,0.25,46,22.94,2924
Dijkstra,Matrix,1000,0.25,46,949.954,1086825
Dijkstra,List,1000,0.25,46,12.16,1592064
BellmanFord,Matrix,1000,0.25,46,1009.29,1086825
BellmanFord,List,1000,0.25,46,1014.19,1592064
Prim,Matrix,1000,0.25,47,538.162,2951
Prim,List,1000,0.25,47,13.348,3255
Kruskal,Matrix,1000,0.25,47,14.496,2951
Kruskal,List,1000,0.25,47,23.956,3255
Dijkstra,Matrix,1000,0.25,47,946.92,7137382
Dijkstra,List,1000,0.25,47,12.691,4584875
BellmanFord,Matrix,1000,0.25,47,954.546,7137382
BellmanFord,List,1000,0.25,47,998.052,4584875
Prim,Matrix,1000,0.25,48,545.49,3086
Prim,List,1000,0.25,48,14.016,2850
Kruskal,Matrix,1000,0.25,48,14.648,3086
